,street,county,state,zip
60261,1412  ILLINOIS ST  LEEDS,Jefferson County,AL,350941916
60262,1420  ILLINOIS ST  LEEDS,Jefferson County,AL,350941916
60263,1344  MICHIGAN ST  LEEDS,Jefferson County,AL,35094
60264,7494  PARKWAY DR  LEEDS,Jefferson County,AL,350944830
60265,1032  MONTEVALLO RD  LEEDS,Jefferson County,AL,350942600
60266,1110  MONTEVALLO RD  LEEDS,Jefferson County,AL,350942529
60267,1064  MONTEVALLO RD  LEEDS,Jefferson County,AL,350942519
60268,1208  NORMAN DR  LEEDS,Jefferson County,AL,350942627
60269,1040  MONTEVALLO RD  LEEDS,Jefferson County,AL,350942519
60270,1500  ELOISE ST  LEEDS,Jefferson County,AL,350945906
60271,1045  MONTEVALLO RD  LEEDS,Jefferson County,AL,35094
60272,7400  GRACE AVE  LEEDS,Jefferson County,AL,350942653
60273,7428  GRACE AVE  LEEDS,Jefferson County,AL,350942024
60274,7405  GRACE AVE  LEEDS,Jefferson County,AL,350942668
60275,1034  BRIAN DR  LEEDS,Jefferson County,AL,350941971
60276,1042  BRIAN DR  LEEDS,Jefferson County,AL,350941971
60277,1060  BRIAN DR  LEEDS,Jefferson County,AL,35094
60278,1018  KINGS FOREST DR  LEEDS,Jefferson County,AL,350947812
60279,1001  KINGS FOREST DR  LEEDS,Jefferson County,AL,350947813
60280,7109  TRAMWAY CT  LEEDS,Jefferson County,AL,350947815
60281,7113  TRAMWAY CT  LEEDS,Jefferson County,AL,350947815
60282,7114  TRAMWAY CT  LEEDS,Jefferson County,AL,350947815
60283,7104  TRAMWAY CT  LEEDS,Jefferson County,AL,350947815
60284,7112  WILSON DR  LEEDS,Jefferson County,AL,350942547
60285,7501  FAYE ST  LEEDS,Jefferson County,AL,350942516
60286,1113  ROBERT E LEE ST  LEEDS,Jefferson County,AL,350942556
60287,1105  ROBERT E LEE ST  LEEDS,Jefferson County,AL,350942556
60288,1157  ROBERT E LEE ST  LEEDS,Jefferson County,AL,350942556
60289,7101  WILSON DR  LEEDS,Jefferson County,AL,350942549
60290,7304  FRIAR LN  LEEDS,Jefferson County,AL,350947804
60291,1212  ROBERT E LEE ST  LEEDS,Jefferson County,AL,350942557
60292,7454  ROOSEVELT DR  LEEDS,Jefferson County,AL,350942551
60293,1236  ROBERT E LEE ST  LEEDS,Jefferson County,AL,350942557
60294,7247  PRESIDENT ST  LEEDS,Jefferson County,AL,350947822
60295,7237  CAHAWBA LN  LEEDS,Jefferson County,AL,350942481
60296,7305  FRIAR LN  LEEDS,Jefferson County,AL,350947805
60297,7204  ROWAN RD  LEEDS,Jefferson County,AL,350942479
60298,7201  ROWAN RD  LEEDS,Jefferson County,AL,350942480
60299,7195  ROWAN RD  LEEDS,Jefferson County,AL,350942478
60300,1401  ROSA PARKS CIR  LEEDS,Jefferson County,AL,350945623
60301,1232  NORMAN DR  LEEDS,Jefferson County,AL,350942629
60302,1260  NORMAN DR  LEEDS,Jefferson County,AL,350942629
60303,1231  NORMAN DR  LEEDS,Jefferson County,AL,350942634
60304,1116  MAPLEWOOD DR  LEEDS,Jefferson County,AL,350942561
60305,1771  11TH CT  LEEDS,Jefferson County,AL,350942270
60306,8388  THOMAS AVE  LEEDS,Jefferson County,AL,35094
60307,1746  11TH CT  LEEDS,Jefferson County,AL,350942269
60308,1741  11TH CT  LEEDS,Jefferson County,AL,350942270
60309,8230  THORNTON AVE  LEEDS,Jefferson County,AL,350944114
60310,8361  FARLEY AVE  LEEDS,Jefferson County,AL,350944113
60311,8384  THORNTON AVE  LEEDS,Jefferson County,AL,350944131
60312,8425  CISCERO DAVIS AVE  LEEDS,Jefferson County,AL,35094
60313,1512  9TH ST  LEEDS,Jefferson County,AL,350942275
60314,1406  8TH ST  LEEDS,Jefferson County,AL,350942260
60315,8424  1ST AVE  LEEDS,Jefferson County,AL,350942150
60316,1681  11TH ST  LEEDS,Jefferson County,AL,350942249
60317,7700  PARKWAY DR  LEEDS,Jefferson County,AL,350942100
60318,8315  RAILROAD AVE  LEEDS,Jefferson County,AL,35094
60319,1209  6TH ST  LEEDS,Jefferson County,AL,350942146
60320,7628  KANE DR  LEEDS,Jefferson County,AL,350942005
60321,8149  3RD AVE  LEEDS,Jefferson County,AL,350942263
60322,8145  3RD AVE  LEEDS,Jefferson County,AL,350942263
60323,8005  4TH AVE  LEEDS,Jefferson County,AL,350942050
60324,8208  2ND AVE  LEEDS,Jefferson County,AL,350942158
60325,8238  2ND AVE  LEEDS,Jefferson County,AL,350942159
60326,8138  3RD AVE  LEEDS,Jefferson County,AL,350942261
60327,8107  3RD AVE  LEEDS,Jefferson County,AL,350942166
60328,8511  BORDEN AVE  LEEDS,Jefferson County,AL,35094
60329,8701  PARKWAY DR  LEEDS,Jefferson County,AL,350944596
60330,8999  PEAR ST  LEEDS,Jefferson County,AL,35094
60331,8984  PEAR ST  LEEDS,Jefferson County,AL,350943234
60332,9030  PEAR ST  LEEDS,Jefferson County,AL,350943239
60333,1346  BEECH ST  LEEDS,Jefferson County,AL,350943241
60334,1350  BEECH ST  LEEDS,Jefferson County,AL,350943241
60335,1696  BETHEL ST  LEEDS,Jefferson County,AL,350941699
60336,8426  THOMAS AVE  LEEDS,Jefferson County,AL,350941371
60337,8450  THOMAS AVE  LEEDS,Jefferson County,AL,350941373
60338,8431  THOMAS AVE  LEEDS,Jefferson County,AL,350941374
60339,8655  PARKWAY DR  LEEDS,Jefferson County,AL,35094
60340,1054  GOLDENROD ST  LEEDS,Jefferson County,AL,35094
60341,1222  OAKRIDGE DR  LEEDS,Jefferson County,AL,35094
60342,253  WALNUT ST  LEEDS,Jefferson County,AL,350944931
60343,542  WHITTAKER PL  LEEDS,Jefferson County,AL,350944928
60344,546  WHITTAKER PL  LEEDS,Jefferson County,AL,350944928
60345,116  WILLOW ST  LEEDS,Jefferson County,AL,350944558
60346,8421  DUNNAVANT RD  LEEDS,Jefferson County,AL,350944529
60347,231  SPRUCE ST  LEEDS,Jefferson County,AL,350944556
60348,219  SPRUCE ST  LEEDS,Jefferson County,AL,350944555
60349,305  ELM ST  LEEDS,Jefferson County,AL,350944552
60350,8292  DUNNAVANT RD  LEEDS,Jefferson County,AL,350944511
60351,7081  STONEYBROOK XING  LEEDS,Jefferson County,AL,350945101
60352,7241  ELLIOTT LN  LEEDS,Jefferson County,AL,350943779
60353,7057  STONEYBROOK XING  LEEDS,Jefferson County,AL,350945101
60354,7453  ELLIOTT LN  LEEDS,Jefferson County,AL,350943702
60355,7429  ELLIOTT LN  LEEDS,Jefferson County,AL,35094
60356,1800  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943736
60357,500  JULIANNE DR  LEEDS,Jefferson County,AL,350943869
60358,509  JULIANNE DR  LEEDS,Jefferson County,AL,350943870
60359,1506  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943720
60360,740  VALLEY CIR  LEEDS,Jefferson County,AL,350942401
60361,756  VALLEY CIR  LEEDS,Jefferson County,AL,350942401
60362,952  VALLEY CIR  LEEDS,Jefferson County,AL,350942403
60363,936  VALLEY CIR  LEEDS,Jefferson County,AL,350942403
60364,884  VALLEY CIR  LEEDS,Jefferson County,AL,350942408
60365,899  VALLEY CIR  LEEDS,Jefferson County,AL,350942409
60366,6804  VALLEY LN  LEEDS,Jefferson County,AL,350942405
60367,7825  LAURA ST  LEEDS,Jefferson County,AL,350942751
60368,7809  LAURA ST  LEEDS,Jefferson County,AL,350942751
60369,7805  LAURA ST  LEEDS,Jefferson County,AL,350942751
60370,601  WOODRUFF PKWY  LEEDS,Jefferson County,AL,350943800
60371,812  WOOD TRACE CIR  LEEDS,Jefferson County,AL,350946802
60372,808  WOOD TRACE CIR  LEEDS,Jefferson County,AL,350946802
60373,805  WOOD TRACE CIR  LEEDS,Jefferson County,AL,350946802
60374,821  WOOD TRACE CIR  LEEDS,Jefferson County,AL,350946802
60375,844  WOOD TRACE CIR  LEEDS,Jefferson County,AL,350946802
60376,6646  WOODMERE CRSE  LEEDS,Jefferson County,AL,350941113
60377,560  WOODRUFF PKWY  LEEDS,Jefferson County,AL,350943872
60378,6704  STAGECOACH TRL  LEEDS,Jefferson County,AL,350943879
60379,6717  STAGECOACH TRL  LEEDS,Jefferson County,AL,350943879
60380,6500  MUSKOGEE CV  LEEDS,Jefferson County,AL,350943868
60381,6805  LANFORD LN  LEEDS,Jefferson County,AL,350943878
60382,713  FULLERS MILL CIR  LEEDS,Jefferson County,AL,350943875
60383,7131  WOOD CARRIAGE LN  LEEDS,Jefferson County,AL,350946803
60384,6581  SOUTHERN TRACE DR  LEEDS,Jefferson County,AL,350946602
60385,6541  SOUTHERN TRACE DR  LEEDS,Jefferson County,AL,350946602
60386,6542  SOUTHERN TRACE DR  LEEDS,Jefferson County,AL,350946605
60387,6762  SOUTHERN TRACE CIR  LEEDS,Jefferson County,AL,350945500
60388,605  JOHNNYS CV  LEEDS,Jefferson County,AL,350946608
60389,650  JOHNNYS CV  LEEDS,Jefferson County,AL,350946609
60390,669  JOHNNYS CV  LEEDS,Jefferson County,AL,350946608
60391,641  JOHNNYS CV  LEEDS,Jefferson County,AL,350946608
60392,7012  COUNTRY CLUB LN  LEEDS,Jefferson County,AL,350943851
60393,225  COUNTRY CLUB DR  LEEDS,Jefferson County,AL,350943850
60394,335  POOL DR  LEEDS,Jefferson County,AL,350943881
60395,1977  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943723
60396,645  SOUTHERN TRACE PKWY  LEEDS,Jefferson County,AL,350946603
60397,632  DULION DR  LEEDS,Jefferson County,AL,350941903
60398,628  DULION DR  LEEDS,Jefferson County,AL,350941903
60399,616  DULION DR  LEEDS,Jefferson County,AL,350941903
60400,6507  HAWKS PL  LEEDS,Jefferson County,AL,350948100
60401,606  SOUTHERN TRACE PKWY  LEEDS,Jefferson County,AL,350946604
60402,628  SOUTHERN TRACE PKWY  LEEDS,Jefferson County,AL,350946604
60403,124  CEDAR ROCK RD  LEEDS,Jefferson County,AL,350948810
60404,116  CEDAR ROCK RD  LEEDS,Jefferson County,AL,350948810
60405,7001  SERENE PATH  LEEDS,Jefferson County,AL,350948815
60406,7260  CAMBRIC LN  LEEDS,Jefferson County,AL,350948818
60407,453  BRIDLE TRACE DR  LEEDS,Jefferson County,AL,350948809
60408,7253  CAMBRIC LN  LEEDS,Jefferson County,AL,350948819
60409,417  BRIDLE TRACE DR  LEEDS,Jefferson County,AL,350948809
60410,413  BRIDLE TRACE DR  LEEDS,Jefferson County,AL,350948809
60411,408  BRIDLE TRACE DR  LEEDS,Jefferson County,AL,350948807
60412,2109  MONTEVALLO RD  LEEDS,Jefferson County,AL,35094
60413,2128  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943738
60414,2129  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943739
60415,7008  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945700
60416,7016  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945700
60417,7097  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,35094
60418,7025  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945702
60419,2201  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943727
60420,2208  MONTEVALLO RD  LEEDS,Jefferson County,AL,350943726
60421,6805  MOUNTAIN VIEW TER  LEEDS,Jefferson County,AL,350945712
60422,7200  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945705
60423,7370  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,35094
60424,251  MCNABB RD  LEEDS,Jefferson County,AL,35094
60425,135  CHIMNEY ROCK RD  LEEDS,Jefferson County,AL,350945723
60426,7457  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945710
60427,7481  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945710
60428,7460  MOUNTAIN VIEW LN  LEEDS,Jefferson County,AL,350945709
60429,120  FOSTER RD  LEEDS,Jefferson County,AL,350943113
60430,137  FOSTER RD  LEEDS,Jefferson County,AL,350943115
60431,241  FOSTER RD  LEEDS,Jefferson County,AL,350943149
60432,217  FOSTER RD  LEEDS,Jefferson County,AL,350943149
60433,208  FOSTER RD  LEEDS,Jefferson County,AL,350943122
60434,6010  BLUE BIRD LN  LEEDS,Jefferson County,AL,350943125
60435,6150  BRASHER FARM RD  LEEDS,Jefferson County,AL,35094
60436,2730  EASTERN VALLEY RD  LEEDS,Jefferson County,AL,350943126
60437,351  FOSTER RD  LEEDS,Jefferson County,AL,350943146
60438,555  DOGWOOD TER  LEEDS,Jefferson County,AL,350943102
60439,5731  LAKE SIDE RD  LEEDS,Jefferson County,AL,350943409
60440,5680  REX LAKE CIR  LEEDS,Jefferson County,AL,350943786
60441,1930  REX LAKE RD  LEEDS,Jefferson County,AL,350943402
60442,1858  REX LAKE RD  LEEDS,Jefferson County,AL,350943400
60443,3048  GRANTS MILL RD  LEEDS,Jefferson County,AL,35094
60444,420  GRANTS MILL RDG  LEEDS,Jefferson County,AL,350943306
60445,3262  PIKE AVE  BIRMINGHAM,Jefferson County,AL,352242733
60446,839  SYCAMORE ST  BIRMINGHAM,Jefferson County,AL,35224
60447,806  PINE ST  BIRMINGHAM,Jefferson County,AL,35224
60448,836  PINE ST  BIRMINGHAM,Jefferson County,AL,352242747
60449,817  PINE ST  BIRMINGHAM,Jefferson County,AL,35224
60450,924  SPRUCE ST  BIRMINGHAM,Jefferson County,AL,352243134
60451,3339  BONDS AVE  BIRMINGHAM,Jefferson County,AL,352242727
60452,3318  BONDS AVE  BIRMINGHAM,Jefferson County,AL,352242726
60453,3320  CENTRAL AVE  BIRMINGHAM,Jefferson County,AL,352242724
60454,5337  HIGHLAND AVE  BIRMINGHAM,Jefferson County,AL,352242718
60455,5600  NORWAY AVE  BIRMINGHAM,Jefferson County,AL,352241223
60456,1401  XAVIER ST  BIRMINGHAM,Jefferson County,AL,352241258
60457,1441  YUKON ST  BIRMINGHAM,Jefferson County,AL,352241262
60458,513  JAMAICA PL  BIRMINGHAM,Jefferson County,AL,35224
60459,7161  CANADA AVE  BIRMINGHAM,Jefferson County,AL,352241012
60460,851  SHADY GROVE RD  ADAMSVILLE,Jefferson County,AL,35005
60461,928  HATHCOCK DR  MULGA,Jefferson County,AL,351189027
60462,845  OLD PORTER RD  MULGA,Jefferson County,AL,351189455
60463,850  OLD PORTER RD  MULGA,Jefferson County,AL,351189454
60464,4337  MAYTOWN CHURCH RD  MULGA,Jefferson County,AL,351189406
60465,1269  ROSEWOOD DR  MULGA,Jefferson County,AL,351189223
60466,1334  MEADOW LN  MULGA,Jefferson County,AL,351189422
60467,1318  MEADOW LN  MULGA,Jefferson County,AL,351189422
60468,1248  ROSEWOOD DR  MULGA,Jefferson County,AL,351189222
60469,4450  MAYTOWN CHURCH RD  MULGA,Jefferson County,AL,351189408
60470,4689  BIRMINGPORT RD  MULGA,Jefferson County,AL,351189527
60471,372  STEWART RD  BIRMINGHAM,Jefferson County,AL,35224
60472,373  STEWART RD  BIRMINGHAM,Jefferson County,AL,352242836
60473,438  GLASGOW RD  BIRMINGHAM,Jefferson County,AL,35224
60474,605  HOUSTON ST  BIRMINGHAM,Jefferson County,AL,35224
60475,6810  FINLAND AVE  BIRMINGHAM,Jefferson County,AL,35224
60476,117  ANNA CT  PLEASANT GROVE,Jefferson County,AL,351272764
60477,112  ANNA CT  PLEASANT GROVE,Jefferson County,AL,351272764
60478,100  ANNA CT  PLEASANT GROVE,Jefferson County,AL,351272764
60479,83  BEL AIR CIR  PLEASANT GROVE,Jefferson County,AL,351272705
60480,84  BEL AIR CIR  PLEASANT GROVE,Jefferson County,AL,351272700
60481,309 ,Jefferson County,AL,351272709
60482,428 ,Jefferson County,AL,351272708
60483,113  CYPRESS LN  PLEASANT GROVE,Jefferson County,AL,351272720
60484,121  CYPRESS LN  PLEASANT GROVE,Jefferson County,AL,351272720
60485,457 ,Jefferson County,AL,351272713
60486,453 ,Jefferson County,AL,351272710
60487,429 ,Jefferson County,AL,351272710
60488,108  ELM ST  PLEASANT GROVE,Jefferson County,AL,351272728
60489,112  ELM ST  PLEASANT GROVE,Jefferson County,AL,351272728
60490,136  ELM ST  PLEASANT GROVE,Jefferson County,AL,351272728
60491,105  FAIRLANE DR  PLEASANT GROVE,Jefferson County,AL,351272748
60492,109  FAIRLANE DR  PLEASANT GROVE,Jefferson County,AL,351272748
60493,128  FAIRLANE DR  PLEASANT GROVE,Jefferson County,AL,351272741
60494,124  GARDENIA CIR  PLEASANT GROVE,Jefferson County,AL,351272753
60495,1024  UTICA PL  BIRMINGHAM,Jefferson County,AL,352241561
60496,920  WHEELING ST  BIRMINGHAM,Jefferson County,AL,352241564
60497,5725  JAVA AVE  BIRMINGHAM,Jefferson County,AL,352241537
60498,5616  ICELAND AVE  BIRMINGHAM,Jefferson County,AL,352241520
60499,5508  HOLLAND AVE  BIRMINGHAM,Jefferson County,AL,352241507
60500,5605  HOLLAND AVE  BIRMINGHAM,Jefferson County,AL,352241508
60501,612  VICKSBURG ST  BIRMINGHAM,Jefferson County,AL,352242508
60502,509  YUKON ST  BIRMINGHAM,Jefferson County,AL,35224
60503,305  UTICA PL  BIRMINGHAM,Jefferson County,AL,352242532
60504,6704  JAVA AVE  BIRMINGHAM,Jefferson County,AL,35224
60505,6813  ICELAND AVE  BIRMINGHAM,Jefferson County,AL,352241151
60506,6717  JAVA AVE  BIRMINGHAM,Jefferson County,AL,352241153
60507,6720  ICELAND AVE  BIRMINGHAM,Jefferson County,AL,352241150
60508,6708  HOLLAND AVE  BIRMINGHAM,Jefferson County,AL,352241142
60509,6801  HOLLAND AVE  BIRMINGHAM,Jefferson County,AL,352241143
60510,705  FALMOUTH ST  BIRMINGHAM,Jefferson County,AL,352241123
60511,704  ELKHART ST  BIRMINGHAM,Jefferson County,AL,352241119
60512,700  GALVESTON ST  BIRMINGHAM,Jefferson County,AL,35224
60513,621  FALMOUTH ST  BIRMINGHAM,Jefferson County,AL,35224
60514,2601  BIRMINGPORT RD  BIRMINGHAM,Jefferson County,AL,352241722
60515,821  QUEBEC DR  BIRMINGHAM,Jefferson County,AL,352241512
60516,400  TEMPLETON RD  BIRMINGHAM,Jefferson County,AL,352241422
60517,512  TEMPLETON RD  BIRMINGHAM,Jefferson County,AL,35224
60518,301  23RD ST  BIRMINGHAM,Jefferson County,AL,35218
60519,2312  AVENUE D   BIRMINGHAM,Jefferson County,AL,352181845
60520,2301  AVENUE D   BIRMINGHAM,Jefferson County,AL,352181846
60521,2420  AVENUE B   BIRMINGHAM,Jefferson County,AL,352181929
60522,2433  AVENUE B   BIRMINGHAM,Jefferson County,AL,352181930
60523,5880  34TH ST N BIRMINGHAM,Jefferson County,AL,352071012
60524,3060  54TH AVE N BIRMINGHAM,Jefferson County,AL,35207
60525,5418  LEWISBURG RD  BIRMINGHAM,Jefferson County,AL,352071336
60526,5400  LEWISBURG RD  BIRMINGHAM,Jefferson County,AL,35207
60527,5761  34TH ST N BIRMINGHAM,Jefferson County,AL,352071009
60528,5745  34TH ST N BIRMINGHAM,Jefferson County,AL,352071009
60529,5713  34TH ST N BIRMINGHAM,Jefferson County,AL,352071009
60530,5812  34TH ST N BIRMINGHAM,Jefferson County,AL,352071012
60531,5820  34TH ST N BIRMINGHAM,Jefferson County,AL,352071012
60532,5816  33RD ST N BIRMINGHAM,Jefferson County,AL,352071008
60533,5808  32ND ST N BIRMINGHAM,Jefferson County,AL,352071004
60534,3109  57TH AVE N BIRMINGHAM,Jefferson County,AL,352071013
60535,3105  57TH AVE N BIRMINGHAM,Jefferson County,AL,352071013
60536,5717  33RD ST N BIRMINGHAM,Jefferson County,AL,352071005
60537,3009  OVERLOOK LN  FULTONDALE,Jefferson County,AL,35068
60538,422  SUMMIT PL  FULTONDALE,Jefferson County,AL,350686023
60539,417  SUMMIT PL  FULTONDALE,Jefferson County,AL,350686024
60540,2914  SUMMIT DR  FULTONDALE,Jefferson County,AL,350686025
60541,2904  SUMMIT DR  FULTONDALE,Jefferson County,AL,350686025
60542,2907  SUMMIT DR  FULTONDALE,Jefferson County,AL,350686022
60543,2915  SUMMIT DR  FULTONDALE,Jefferson County,AL,350686022
60544,2013  CEDAR CREST DR  BIRMINGHAM,Jefferson County,AL,352141827
60545,718  SUBURBAN LN  BIRMINGHAM,Jefferson County,AL,352141826
60546,2006  TRAILRIDGE SQ  BIRMINGHAM,Jefferson County,AL,352141718
60547,2066  TRAILRIDGE SQ  BIRMINGHAM,Jefferson County,AL,352141720
60548,732  SUBURBAN DR  BIRMINGHAM,Jefferson County,AL,352141831
60549,721  SUBURBAN DR  BIRMINGHAM,Jefferson County,AL,352141823
60550,1924  SUE DR  BIRMINGHAM,Jefferson County,AL,35214
60551,707  SPRUCEWOOD CIR  BIRMINGHAM,Jefferson County,AL,352142317
60552,1817  SUE DR  BIRMINGHAM,Jefferson County,AL,352142323
60553,1820  CEDAR CREST CIR  BIRMINGHAM,Jefferson County,AL,352142304
60554,1843  CEDAR CREST RD  BIRMINGHAM,Jefferson County,AL,352142330
60555,754  CEDAR CREST LN  BIRMINGHAM,Jefferson County,AL,352142306
60556,1823  CEDAR CREST RD  BIRMINGHAM,Jefferson County,AL,352142309
60557,1815  CEDAR CREST RD  BIRMINGHAM,Jefferson County,AL,352142309
60558,1807  CEDAR CREST RD  BIRMINGHAM,Jefferson County,AL,352142309
60559,1749  HORN DR  FORESTDALE,Jefferson County,AL,352142422
60560,1712  NEIL RD  BIRMINGHAM,Jefferson County,AL,352142416
60561,1721  NEIL RD  BIRMINGHAM,Jefferson County,AL,352142415
60562,1705  NEIL RD  BIRMINGHAM,Jefferson County,AL,352142415
60563,1726  NILE RD  BIRMINGHAM,Jefferson County,AL,352142418
60564,1711  NILE RD  BIRMINGHAM,Jefferson County,AL,352142417
60565,1704  SUE DR  BIRMINGHAM,Jefferson County,AL,352142322
60566,713  CHERRY HILL DR  BIRMINGHAM,Jefferson County,AL,352142313
60567,712  ARROW RD  BIRMINGHAM,Jefferson County,AL,352142302
60568,705  ARROW RD  BIRMINGHAM,Jefferson County,AL,352142301
60569,1716  CEDAR CREST RD  BIRMINGHAM,Jefferson County,AL,352142334
60570,724  HEFLIN AVE E BIRMINGHAM,Jefferson County,AL,352143218
60571,1482  CHIPPEWA CIR  BIRMINGHAM,Jefferson County,AL,352143143
60572,1627  CIRCLEWOOD DR  FORESTDALE,Jefferson County,AL,352143213
60573,1516  HENDRIX DR  BIRMINGHAM,Jefferson County,AL,352143229
60574,783  HEFLIN AVE E BIRMINGHAM,Jefferson County,AL,352143227
60575,655  HEFLIN AVE E BIRMINGHAM,Jefferson County,AL,352142221
60576,1521  TOMAHAWK RD  BIRMINGHAM,Jefferson County,AL,352143149
60577,638  FORESTWOOD RD  BIRMINGHAM,Jefferson County,AL,352143310
60578,644  FORESTWOOD RD  BIRMINGHAM,Jefferson County,AL,352143310
60579,1504  HENDRIX DR  BIRMINGHAM,Jefferson County,AL,352143220
60580,708  CIRCLEWOOD LN  BIRMINGHAM,Jefferson County,AL,352143216
60581,712  CIRCLEWOOD LN  BIRMINGHAM,Jefferson County,AL,352143216
60582,1585 E BAYONNE DR  BIRMINGHAM,Jefferson County,AL,352143223
60583,721  DAUPHINE DR  BIRMINGHAM,Jefferson County,AL,352143205
60584,736  DAUPHINE DR  BIRMINGHAM,Jefferson County,AL,352143206
60585,717  MADELINE DR  BIRMINGHAM,Jefferson County,AL,352143228
60586,1555 E BAYONNE DR  BIRMINGHAM,Jefferson County,AL,352143201
60587,1513  HENDRIX DR  BIRMINGHAM,Jefferson County,AL,352143219
60588,1523  MIAMI DR  BIRMINGHAM,Jefferson County,AL,352143914
60589,1441  MIAMI DR  BIRMINGHAM,Jefferson County,AL,352143930
60590,729  FORESTWOOD DR  BIRMINGHAM,Jefferson County,AL,352143303
60591,625  FORESTWOOD DR  BIRMINGHAM,Jefferson County,AL,352143301
60592,632  TOMAHAWK CIR  BIRMINGHAM,Jefferson County,AL,352143322
60593,615  TOMAHAWK CIR  BIRMINGHAM,Jefferson County,AL,352143321
60594,1508  MOHICAN DR  BIRMINGHAM,Jefferson County,AL,352143313
60595,1514  MOHICAN DR  BIRMINGHAM,Jefferson County,AL,352143313
60596,1513  FORESTWOOD LN  BIRMINGHAM,Jefferson County,AL,352143307
60597,1513  TOMAHAWK RD  BIRMINGHAM,Jefferson County,AL,352143112
60598,2024  LEOLA AVE  BIRMINGHAM,Jefferson County,AL,352071218
60599,2208  BELMORE LN  BIRMINGHAM,Jefferson County,AL,352071204
60600,4804  HUTSON AVE  BIRMINGHAM,Jefferson County,AL,352071216
60601,4817  SMITHFIELD DR N BIRMINGHAM,Jefferson County,AL,352071227
60602,4869  HUTSON AVE  BIRMINGHAM,Jefferson County,AL,352071215
60603,4827  HUTSON AVE  BIRMINGHAM,Jefferson County,AL,352071215
60604,4808  MARIGOLD AVE  BIRMINGHAM,Jefferson County,AL,352071224
60605,4834  MARIGOLD AVE  BIRMINGHAM,Jefferson County,AL,352071224
60606,4825  MARIGOLD AVE  BIRMINGHAM,Jefferson County,AL,352071223
60607,4840  YONDERHILL DR  BIRMINGHAM,Jefferson County,AL,352071234
60608,2325  BELMORE LN  BIRMINGHAM,Jefferson County,AL,352071205
60609,2273  BELMORE LN  BIRMINGHAM,Jefferson County,AL,352071239
60610,2257  BELMORE LN  BIRMINGHAM,Jefferson County,AL,352071239
60611,4717  SMITHFIELD DR N BIRMINGHAM,Jefferson County,AL,352071225
60612,2130 ,Jefferson County,AL,35207
60613,2129 ,Jefferson County,AL,352071253
60614,2105 ,Jefferson County,AL,352071253
60615,4705 ,Jefferson County,AL,352071207
60616,4728  SMITHFIELD DR N BIRMINGHAM,Jefferson County,AL,352071226
60617,2157  LEOLA AVE  BIRMINGHAM,Jefferson County,AL,352071219
60618,2153  LEOLA AVE  BIRMINGHAM,Jefferson County,AL,352071219
60619,4745 ,Jefferson County,AL,352071200
60620,4708 ,Jefferson County,AL,352071208
60621,4317  CAMPBELL LN  BIRMINGHAM,Jefferson County,AL,352071707
60622,2821  41ST CT N BIRMINGHAM,Jefferson County,AL,35207
60623,3309  51ST TER N BIRMINGHAM,Jefferson County,AL,35207
60624,3065  53RD CT N BIRMINGHAM,Jefferson County,AL,352071309
60625,2813  51ST AVE N BIRMINGHAM,Jefferson County,AL,352071341
60626,3328  33RD PL N BIRMINGHAM,Jefferson County,AL,352073718
60627,3216  32ND ST N BIRMINGHAM,Jefferson County,AL,352073760
60628,3209  32ND PL N BIRMINGHAM,Jefferson County,AL,352073741
60629,3114  33RD PL N BIRMINGHAM,Jefferson County,AL,352073714
60630,3429  32ND AVE N BIRMINGHAM,Jefferson County,AL,352073817
60631,3400  31ST AVE N BIRMINGHAM,Jefferson County,AL,352073816
60632,3409  31ST PL N BIRMINGHAM,Jefferson County,AL,352073507
60633,3029  33RD WAY N BIRMINGHAM,Jefferson County,AL,352073721
60634,3017  33RD PL N BIRMINGHAM,Jefferson County,AL,352073711
60635,3144  29TH AVE N BIRMINGHAM,Jefferson County,AL,352075120
60636,2924  33RD WAY N BIRMINGHAM,Jefferson County,AL,352073720
60637,2923  34TH ST N BIRMINGHAM,Jefferson County,AL,352073841
60638,3129  29TH AVE N BIRMINGHAM,Jefferson County,AL,352075119
60639,3109  29TH AVE N BIRMINGHAM,Jefferson County,AL,352075119
60640,3101  29TH AVE N BIRMINGHAM,Jefferson County,AL,35207
60641,3208  27TH CT N BIRMINGHAM,Jefferson County,AL,352075110
60642,3331  28TH AVE N BIRMINGHAM,Jefferson County,AL,352075117
60643,3418  27TH AVE N BIRMINGHAM,Jefferson County,AL,352073802
60644,3361  27TH CT N BIRMINGHAM,Jefferson County,AL,352075111
